,epoch,train_loss,train_nucleus_IoU,train_embryo_IoU,train_mIoU,train_mIoU_backin,val_loss,val_nucleus_IoU,val_embryo_IoU,val_mIoU,val_mIoU_backin
42,43,0.9793581742989389,0.22898069888398992,0.7638037500729604,0.49639222447847514,0.6422881912660978,0.8073615498012967,0.44153520438320165,0.852711139272784,0.6471231718279928,0.7404653612557976
43,44,0.9029468203845777,0.223026354181641,0.8077344827496099,0.5153804184656254,0.6602353126772689,0.8350344697634379,0.3353765855219669,0.840206904295642,0.5877917449088045,0.6954868926091496
44,45,0.9458027827112299,0.23148392330888284,0.7695516940488827,0.5005178086788827,0.6457609954626933,0.8226388825310601,0.4111829785142656,0.8406901105698442,0.6259365445420549,0.7230758016607737
45,46,0.9154167865452013,0.21937687731768646,0.7973151601335009,0.5083460187255937,0.6535180657658457,0.8368552492724525,0.3841571985980019,0.8222781055041846,0.6032176520510932,0.7048482242290574
46,47,0.9063564695810017,0.18199980385882247,0.8023240317048548,0.4921619177818386,0.6442160097455478,0.8101744121975369,0.38483570230714015,0.8421085223055118,0.6134721123063259,0.7140662090284386
47,48,0.9148675360177693,0.2202751976145403,0.8007001089772048,0.5104876532958725,0.6562430335877403,0.830157909128401,0.34387726665860197,0.8267283769756704,0.5853028218171362,0.6922748780320508
48,49,0.8847199270599767,0.25300613586074633,0.8115040237876604,0.5322550798242034,0.6745329609019148,0.7972600758075714,0.4252360541255874,0.844841108078187,0.6350385811018872,0.7299973400419297
49,50,0.8974114813302693,0.2384977714866857,0.812501386781913,0.5254995791342993,0.6665502486669364,0.8062679635153877,0.3894018399466285,0.8370889013886853,0.6132453706676569,0.7132114338600913
50,51,0.8333807148431477,0.270555825376634,0.8200010407181595,0.5452784330473968,0.6866379235481909,0.7789591550827026,0.43020712719996107,0.8495210994107129,0.639864113305337,0.7338926419901116
51,52,0.8816384328039069,0.2204929698057441,0.794620548865051,0.5075567593353976,0.6546332155782606,0.7566708458794488,0.42062349573864166,0.863498546066307,0.6420610209024743,0.738059668536365
52,53,0.9380381828860233,0.22172256642749363,0.7814815760068335,0.5016020712171636,0.6460344194428987,0.780817041794459,0.4664661149688228,0.838639310521824,0.6525527127453234,0.7410881273172564
53,54,0.8107515448018124,0.21617985263940057,0.8327708696114433,0.5244753611254219,0.6723803524414762,0.7750632266203562,0.3221928361839497,0.8538722592919473,0.5880325477379486,0.6979532571923088
54,55,0.8370030647829959,0.2604404321977956,0.8172926578421473,0.5388665450199714,0.6800497008712645,0.7497365408473544,0.42838849615051044,0.8570319242114834,0.6427102101809969,0.7368091699843718
55,56,0.8628136484246505,0.23666119672769356,0.8159090063885464,0.52628510155812,0.6676116073187472,0.7393384840753343,0.41731855082019814,0.8634600932016405,0.6403893220109194,0.7363548420031764
56,57,0.859567475946326,0.26826302451504014,0.7953129267327207,0.5317879756238805,0.6719032133574632,0.75715747806761,0.48766706872656607,0.8443189129571009,0.6659929908418335,0.750988748105693
57,58,0.8328271100395604,0.3020319989334037,0.8263130905685468,0.5641725447509752,0.6945411158848946,0.7518885764810774,0.5002936475478085,0.8465003449533598,0.6733969962505841,0.756241202645468
58,59,0.850794610224272,0.26707229460885307,0.8225773980725766,0.5448248463407148,0.6812500571223108,0.753897468249003,0.43458720757549124,0.8501998031794997,0.6423935053774955,0.7354754816017512
59,60,0.7652143585054498,0.34207614315040424,0.864470628643909,0.6032733858971566,0.7264571241092346,0.7466233604484134,0.5119350801715683,0.8482469785695987,0.6800910293705835,0.7613315417239818
60,61,0.853882864901894,0.24694416616549966,0.8325837927341487,0.5397639794498242,0.6762040356208745,0.7602411342991723,0.4506472155237604,0.8384974655777777,0.6445723405507691,0.7345911764877395
61,62,0.8426385521888733,0.24352607158008416,0.7917034594160445,0.5176147654980643,0.6640529266921551,0.7010495232211219,0.5385888925961588,0.859147376497849,0.6988681345470039,0.776631229127386
62,63,0.8131720455069291,0.2720138216489059,0.8291608023214435,0.5505873119851747,0.6867678139398784,0.720973915523953,0.5035053268746933,0.852916723974363,0.6782110254245282,0.7611988305316807
63,64,0.7496943222848993,0.34390135001727884,0.8608075134033983,0.6023544317103385,0.7262992269816573,0.6821280188030667,0.5389234975286606,0.8687831984896038,0.7038533480091322,0.7823081907617113
64,65,0.8707535988406131,0.29359706763089144,0.8040282685350593,0.5488126680829754,0.6789955706645079,0.7213908135890961,0.5319041513092729,0.8403784401691333,0.6861412957392031,0.7636545806056757
65,66,0.8717393624155145,0.33313483177273034,0.796460824076294,0.5647978279245122,0.6921850515778795,0.6766793098714616,0.5459711073473361,0.8633862439733537,0.7046786756603449,0.7816981671935276
66,67,0.7838183108129,0.3221863473875883,0.8383847577101671,0.5802855525488777,0.7068515105921664,0.7140011224481795,0.5494381927342976,0.8408920684133572,0.6951651305738273,0.7701239163905493
67,68,0.7617483390005011,0.3593791840022893,0.844931937877923,0.6021555609401061,0.7237564014423873,0.6754345562722948,0.557936354355004,0.8609122075078087,0.7094242809314063,0.7838121977675326
68,69,0.8148206064575597,0.3520267762594257,0.8270469493384495,0.5895368627989376,0.7114450570822284,0.6741576890150706,0.5645300068997117,0.8567218582333757,0.7106259325665437,0.7839540362421579
69,70,0.7775288098736813,0.3017442382676674,0.8155512354046568,0.5586477368361621,0.6915035146218634,0.6635802189509074,0.556694838804788,0.8624693017301335,0.7095820702674608,0.7845836258607772
70,71,0.7877634795088517,0.3786227838347337,0.8284864217261659,0.6035546027804498,0.7209589569513234,0.6419106390741136,0.5790942086294103,0.8691642233195024,0.7241292159744563,0.7951980444561055
71,72,0.8119159936904907,0.31348878150653303,0.79623853805453,0.5548636597805315,0.6850832177432052,0.6845936377843221,0.5737169995115565,0.847448494098302,0.7105827468049293,0.7809040073591287
72,73,0.7711766581786307,0.37882035243856144,0.8264044125705937,0.6026123825045776,0.7213710698018468,0.6378780901432037,0.5798273436713541,0.8671186014016791,0.7234729725365167,0.7940962823775268
73,74,0.6964974591606542,0.4216326884312174,0.8580214822515695,0.6398270853413934,0.7514583229294396,0.6432091891765594,0.5879499703940202,0.8659894467300978,0.726969708562059,0.7959543738568164
74,75,0.7913246750831604,0.3667024342079388,0.811390215688199,0.5890463249480689,0.7099945098108927,0.6264170540703667,0.6060117088631881,0.8684070977221772,0.7372094032926826,0.8027618047716851
75,76,0.777360881629743,0.3833959980005096,0.8282072017714236,0.6058015998859666,0.7225482082584956,0.6465136475033231,0.5902079985736549,0.8557469358363468,0.7229774672050008,0.7909165458145166
76,77,0.6895755905854074,0.46137589420138375,0.8676913248979116,0.6645336095496477,0.768367990507994,0.6274601022402445,0.6055922111081735,0.8686968286812755,0.7371445198947245,0.8027594365796447
77,78,0.7313233268888373,0.4485056370128677,0.8465013161828674,0.6475034765978676,0.7544242743938175,0.6264800462457869,0.6184457631808428,0.8692690425779842,0.7438574028794135,0.806844268908273
78,79,0.8036531209945679,0.44038729539996607,0.8267576482774106,0.6335724718386884,0.738304910459288,0.6011530293358697,0.6189437828148593,0.8786619119154574,0.7488028473651583,0.8123642535885877
79,80,0.6823583182535673,0.4584178842079785,0.8682208822192596,0.663319383213619,0.7670437505252624,0.6004657182428572,0.6170607572361979,0.8742252973853125,0.7456430273107553,0.8096688215316272
80,81,0.7131268036992926,0.47439832468097054,0.8601857980971819,0.6672920613890763,0.7669646667152088,0.6101575493812561,0.6138792055874298,0.8659965350461406,0.7399378703167853,0.8038506466687981
81,82,0.7017669677734375,0.479405816733678,0.8558504456375795,0.6676281311856288,0.7679944038860024,0.5969677699936761,0.6211534422061455,0.8749287716096725,0.748041106907909,0.8111018400143422
82,83,0.7027606807257,0.4664936830377783,0.8509137949366733,0.6587037389872258,0.7601257441312749,0.6167321271366544,0.6175849405499552,0.8609507502999948,0.739267845424975,0.8020613395175712
83,84,0.7512299449820268,0.46334719030443566,0.8385965990028118,0.6509718946536237,0.7549738529788587,0.5925191971990798,0.6170326395548469,0.8721530535227282,0.7445928465387875,0.8083289188778712
84,85,0.8072389144646493,0.4103257855306429,0.7956063602398282,0.6029660728852355,0.7134487890924394,0.6042480303181542,0.6249429622910793,0.8660217032054338,0.7454823327482566,0.807006492107484
85,86,0.7393110551332173,0.4722204334896017,0.8445489342308379,0.6583846838602198,0.7579414392679639,0.5774014029237959,0.619418303240528,0.8771325676810175,0.7482754354607728,0.8121238280364669
86,87,0.659301946037694,0.525127627688313,0.8688792945753973,0.6970034611318551,0.7902050443588541,0.609582374493281,0.6292792453215215,0.8608396839663924,0.745059464643957,0.8056434109956442
87,88,0.7565979612501044,0.4531426427535906,0.8283481254547876,0.6407453841041891,0.7443231747430504,0.5921565194924673,0.6243719886082243,0.8692759856490291,0.7468239871286266,0.8087103073264099
88,89,0.6553111797884891,0.514266688760823,0.8695091817187138,0.6918879352397684,0.7858094385786142,0.5625126726097531,0.6336013984918447,0.8804234366716346,0.7570124175817396,0.8182036529712542
89,90,0.7074794267353258,0.4984174868545141,0.8336927399817252,0.6660551134181196,0.762323005570668,0.5716500745879279,0.6314163144733926,0.8769809372503454,0.754198625861869,0.8152445968333106
90,91,0.6730942914360448,0.5057538292960573,0.8611540546200265,0.6834539419580419,0.7782979751935756,0.5677197741137611,0.6254449622877856,0.8774220783351395,0.7514335203114625,0.8138946353588302
91,92,0.670391813704842,0.4825124021457717,0.8577592799256362,0.6701358410357039,0.7695497729380546,0.5528682635890113,0.6256232226965578,0.8850186113349352,0.7553209170157464,0.8182702089906821
92,93,0.6701587344470777,0.5444694835909341,0.8651680783882049,0.7048187809895694,0.7922592801992228,0.5535915990670522,0.6351599029999597,0.879423761100528,0.7572918320502439,0.8181124062555684
93,94,0.6220873907992714,0.5113226532623224,0.8684760115202604,0.6898993323912914,0.7853356867867783,0.5555946694480048,0.6366748452115797,0.8839993163789858,0.7603370807952827,0.8209313677999576
94,95,0.6677503711298892,0.537391389687916,0.8631813696535212,0.7002863796707186,0.7892299755851768,0.5676202873388926,0.638564901053426,0.8738929035542298,0.7562289023038279,0.8157276057534616
95,96,0.7146842228738886,0.5197563348161632,0.8491150786386369,0.6844357067274001,0.7752273229732785,0.5609004729323916,0.6378343252576898,0.8759782051924531,0.7569062652250714,0.8168031067832944
96,97,0.6460771058735094,0.5440686604744719,0.8725269193372114,0.7082977899058416,0.7963025603701874,0.548611601193746,0.6394074842310943,0.8790056906497762,0.7592065874404352,0.8193531401042381
97,98,0.6566267672337984,0.5094510558752451,0.8574586512678054,0.6834548535715252,0.7766364437850031,0.5555189947287241,0.6044932837834338,0.8837147427676351,0.7441040132755344,0.8093313948525617
98,99,0.5830374140488473,0.572610494686433,0.8874590814734344,0.7300347880799337,0.8132839060650912,0.5379843579398261,0.642204601071416,0.8844249694070235,0.7633147852392197,0.8229823743351102
99,100,0.6552304280431647,0.5087582244611105,0.8489824457587608,0.6788703351099357,0.7736415499891817,0.5681233008702596,0.6499550334102276,0.8641789092131256,0.7570669713116767,0.814065916295381
100,101,0.6404282419305098,0.511705027855257,0.8654753406090955,0.6885901842321762,0.7821648462036026,0.5246525158484777,0.642879997758374,0.8880247514176268,0.7654523745880004,0.825391960902949
101,102,0.6194849955408197,0.5513401587520413,0.8682378543526064,0.7097890065523239,0.7967050928197477,0.5538628995418549,0.6488060708244596,0.8695075182182086,0.759156794521334,0.8166481876247174
102,103,0.6541276746674588,0.5296652048772651,0.8483873154551822,0.6890262601662236,0.7792587566831538,0.5407714115248786,0.6421059426988684,0.8768625220890437,0.7594842323939561,0.8187788460064956
103,104,0.6244649353780245,0.550304839573063,0.8634468065670631,0.706875823070063,0.7946572915583809,0.5101990037494235,0.6505947400784233,0.8929026680667294,0.7717487040725763,0.8306390943156566
104,105,0.6163719861130965,0.540195787927771,0.871560102280958,0.7058779451043645,0.7948364226331113,0.5371399025122324,0.6474392620477303,0.8761737962483214,0.7618065291480258,0.8201531238672864
105,106,0.6372572748284591,0.5459047836443706,0.8650434617540667,0.7054741226992186,0.7907427840719305,0.5389632201857038,0.6384344625438436,0.8770354365533835,0.7577349495486135,0.8172149097893991
106,107,0.6368717598287683,0.5465549164262491,0.8521415762948381,0.6993482463605436,0.7866511214026329,0.5253779275549783,0.6460423024593223,0.8830021047711236,0.7645222036152229,0.8234376634208297
107,108,0.6095807081774661,0.5818976767084543,0.8781831651147359,0.7300404209115952,0.8111305785089478,0.538265821006563,0.6394931824247085,0.8728365529668879,0.7561648676957982,0.8159962195435104
108,109,0.5840794993074316,0.5883272816026839,0.8884404742200299,0.7383838779113568,0.817726571062731,0.5143657012118233,0.6603508205503347,0.8842069101783602,0.7722788653643474,0.8289161070374215
109,110,0.6159250061762961,0.5796594924317782,0.867572747308871,0.7236161198703246,0.8043393562094459,0.5357600814766355,0.6503326817229872,0.8700452278527699,0.7601889547878786,0.8174704044898394
110,111,0.7319221904403285,0.43792448303831083,0.8128389630528333,0.625381723045572,0.7319787109359488,0.49873409337467617,0.6472007534941925,0.89483925129244,0.7710200023933163,0.8305031768381719
111,112,0.5868319367107592,0.5831455735578025,0.8874707039931303,0.7353081387754664,0.8166689243536959,0.5000891635815302,0.6562084688240568,0.8883334666765917,0.7722709677503242,0.8297258864629422
112,113,0.6064093050203825,0.520980005637377,0.8569694444985577,0.6889747250679673,0.7809876764979816,0.5260928057961993,0.6404772391606685,0.8785006987727878,0.7594889689667281,0.8191692077878842
113,114,0.5966346608965021,0.547616311364441,0.8639323951244396,0.7057743532444404,0.793862414334415,0.5098820494280921,0.6489870185043847,0.8859926487267107,0.7674898336155477,0.8259678879534026
114,115,0.6063956163431469,0.5593716289459736,0.86352144211271,0.7114465355293418,0.7972082207953919,0.5073458121882545,0.651198432292451,0.8833471597895882,0.7672727960410196,0.825332782122085
115,116,0.6090181250321237,0.5336309240885944,0.8578734456546454,0.6957521848716198,0.7852881515063211,0.5141344351900948,0.6491927683952892,0.8819419132353482,0.7655673408153187,0.8235028383327814
116,117,0.5640285705265246,0.5933365075286952,0.8879242307758364,0.7406303691522658,0.8196862531508097,0.5080358849631416,0.657015599002139,0.878281658767443,0.767648628884791,0.8245497614968552
117,118,0.7073414843333395,0.46069960466539434,0.816672077135031,0.6386858409002126,0.7399274653373653,0.5253958950440089,0.6270595946897544,0.8781839079015109,0.7526217512956327,0.8134605529307202
118,119,0.6104579583594674,0.5422569925399531,0.8654011474215085,0.7038290699807308,0.7922713605924984,0.49956341253386605,0.6210450620414758,0.8918271457830154,0.7564361039122456,0.8189613739712187
119,120,0.5867641332902407,0.5701644254711697,0.8741752140720013,0.7221698197715855,0.8065034292099692,0.4886613024605645,0.6460364857991534,0.8932536300704929,0.7696450579348232,0.8288013156193117
120,121,0.610321022962269,0.5203780134728898,0.8414171760876944,0.6808975947802921,0.773397776439637,0.5067751490407519,0.65538660676577,0.874680008077958,0.7650333074218639,0.8218126942129242
121,122,0.5501227990577096,0.5716844844761603,0.8765069949759433,0.7240957397260518,0.8079150440466102,0.4835209349791209,0.6506985900504343,0.8891744108959271,0.7699365004731806,0.8285623383345316
122,123,0.5861427470257408,0.5297088388113173,0.8486500996052446,0.689179469208281,0.7796988381286227,0.49619267880916595,0.6372619379482921,0.886682291198029,0.7619721145731605,0.8219140385351241
123,124,0.5638821281884846,0.5822901404314783,0.8778728595304663,0.7300814999809723,0.8109036311275278,0.47265422344207764,0.6527372163452364,0.8920211960288463,0.7723792061870414,0.8309284796568207
124,125,0.5450719845922369,0.5896284315832306,0.8827722702892588,0.7362003509362447,0.8163503769013328,0.48551618887318504,0.6420323999005753,0.8864613431109246,0.7642468715057499,0.8239303128998486
125,126,0.6271291045766128,0.5295965589815981,0.8433687318113924,0.6864826453964952,0.7768595073504573,0.48275965617762673,0.6619910066050464,0.8842842128250556,0.7731376097150511,0.829093329355024
126,127,0.5429932506460893,0.5831248862868352,0.8871363286842636,0.7351306074855494,0.8166210931018419,0.4760834177335103,0.6529978005305132,0.8875113359808616,0.7702545682556874,0.8280705739664415
127,128,0.5278009301737735,0.5992769787379236,0.890313315046884,0.7447951468924038,0.8228841714153959,0.4840894258684582,0.6690291268193264,0.877977355930551,0.7735032413749386,0.8281977225679484
128,129,0.6266693912054363,0.5152709590750384,0.8395812583693153,0.6774261087221768,0.7695958859062557,0.4882826573318905,0.653403066634553,0.8808992035560624,0.7671511350953077,0.8243563677563172
129,130,0.5482441077106878,0.5754075746343001,0.8744155884651537,0.7249115815497269,0.806632287759424,0.4738295359743966,0.6714906216128402,0.884238873105965,0.7778647473594027,0.832640094224328
130,131,0.511359669660267,0.5987741507296677,0.8864986314027581,0.7426363910662129,0.820993068844304,0.47915085984600914,0.666605832928892,0.8842103445735188,0.7754080887512054,0.8300139363008917
131,132,0.561178528948834,0.5448365764846399,0.8687983603991274,0.7068174684418836,0.794183432855391,0.4839450733529197,0.6669980901069436,0.8794586823414754,0.7732283862242095,0.8281228651025864
132,133,0.5190702347378982,0.5805791974085657,0.8884316418879623,0.734505419648264,0.815459772620044,0.46239550908406574,0.6598587184292396,0.8933551411323184,0.776606929780779,0.8334524335898793
133,134,0.7139954692439029,0.43823787865276936,0.7952544254100995,0.6167461520314345,0.7218752349713764,0.4644523974921968,0.6631969401060143,0.8925657341044553,0.7778813371052348,0.8337061139202272
134,135,0.5396437315564406,0.6125058603433267,0.8867235846790892,0.7496147225112079,0.8252865858848827,0.5040519767337375,0.6714911639603862,0.8543281331497311,0.7629096485550587,0.8162557286786492
135,136,0.6263196860489092,0.4988791570674605,0.8337401558137068,0.6663096564405836,0.7617222918452465,0.4649843606683943,0.662495516232116,0.8881269061828332,0.7753112112074746,0.83158052815835
136,137,0.6033616693396318,0.5276606321860917,0.8427500315925667,0.6852053318893292,0.7747055743335518,0.5020458996295929,0.6582137812969638,0.8645077937262947,0.7613607875116293,0.8171643457908
137,138,0.5378585097036863,0.591144775840052,0.882783327080442,0.736964051460247,0.8162876825128007,0.4724937131007512,0.664626478093513,0.8798219947276875,0.7722242364106002,0.8276358953608687
138,139,0.5411771363333652,0.60130408385275,0.8786154532508612,0.7399597685518056,0.8171465642351763,0.4497083028157552,0.6589397088515403,0.8926540470016225,0.7757968779265814,0.8330966171069448
139,140,0.579370727664546,0.5298157994583343,0.8381045536620649,0.6839601765601996,0.7735805365241684,0.49746372633510166,0.6548895415870509,0.8673938136330199,0.7611416776100355,0.8176423307777482
140,141,0.5013417946664911,0.6218269675353127,0.889270644394727,0.7555488059650199,0.8292323833461879,0.46277036766211194,0.6524988909821862,0.8864310605366611,0.7694649757594236,0.8271299579595138
141,142,0.5575767049663946,0.5267108687932227,0.8545082557765665,0.6906095622848947,0.7809106364954095,0.4867896917793486,0.6605735195441326,0.8685018045576814,0.764537662050907,0.8203881596171649
142,143,0.5089129476170791,0.6132320662345461,0.8908114487440293,0.7520217574892877,0.8272954558342388,0.46699639326996273,0.6609319393808187,0.877897921228848,0.7694149303048334,0.8255777265648949
143,144,0.4952793936980398,0.5989438954913902,0.8849525372670307,0.7419482163792105,0.8200776644616815,0.4622184700436062,0.6539386820763302,0.8838722348427245,0.7689054584595273,0.8263057185516623
144,145,0.5170058702167711,0.5729452003226779,0.8807196291654492,0.7268324147440636,0.8092845477753843,0.5086710005998611,0.6701837200109696,0.8486528957441472,0.7594183078775584,0.8129839061317117
145,146,0.5528623555835924,0.5309221576607275,0.8546954247986012,0.6928087912296643,0.7827018124711362,0.4838138073682785,0.6575635062999101,0.8721970956593421,0.7648803009796261,0.8208776970621403
146,147,0.6059676895016118,0.48237884069703785,0.8294836720585103,0.655931256377774,0.7539026133565452,0.5124540262752109,0.6540477112573402,0.8557285860289838,0.754888148643162,0.8110129934004418
147,148,0.5652649261449513,0.5684664601972037,0.8583814713693045,0.7134239657832542,0.7964976737865882,0.5364623847934935,0.6799480529410638,0.8424855071797868,0.7612167800604253,0.8124984804578992
